iso3,Year,Population
MMR,2021,53387102.0
MNG,2021,3383741.0
MOZ,2021,31707800.0
MRT,2021,4734874.0
MWI,2021,20047258.0
MYS,2021,34282399.0
NAM,2021,2810548.0
NER,2021,24502140.0
NGA,2021,218529286.0
NIC,2021,6644741.0
NLD,2021,17533044.0
NOR,2021,5408320.0
NZL,2021,5084600.0
OMN,2021,4500424.0
PAK,2021,239477801.0
PAN,2021,4345405.0
PER,2021,33155882.0
PHL,2021,113100950.0
PNG,2021,10012896.0
POL,2021,36981559.0
PRK,2021,26232534.0
PRT,2021,10361831.0
PRY,2021,6684182.0
QAT,2021,2504910.0
ROU,2021,19122059.0
RUS,2021,144746762.0
SAU,2021,30784383.0
SDN,2021,48066924.0
SEN,2021,17220867.0
SGP,2021,5453566.0
SLE,2021,8094602.0
SLV,2021,6255782.0
SRB,2021,6834326.0
SSD,2021,10865780.0
SVK,2021,5447247.0
SVN,2021,2108079.0
SWE,2021,10415811.0
SYR,2021,21628839.0
TCD,2021,17828273.0
TGO,2021,8878379.0
THA,2021,71727332.0
TJK,2021,9966908.0
TKM,2021,7092043.0
TUN,2021,12048622.0
TUR,2021,84147318.0
TZA,2021,62830412.0
UGA,2021,45910930.0
UKR,2021,44298640.0
URY,2021,3396695.0
USA,2021,332099760.0
UZB,2021,34243696.0
VEN,2021,28237826.0
VNM,2021,98935098.0
YEM,2021,37140230.0
ZAF,2021,61502603.0
ZMB,2021,19603607.0
ZWE,2021,15797210.0
AFG,2022,40578842.0
AGO,2022,35635029.0
ALB,2022,2451636.0
ARE,2022,10074977.0
ARG,2022,45407904.0
ARM,2022,2969200.0
AUS,2022,26018721.0
AUT,2022,9041851.0
AZE,2022,10141756.0
BEL,2022,11680210.0
BEN,2022,13759501.0
BFA,2022,22509038.0
BGD,2022,169384897.0
BGR,2022,6465097.0
BIH,2022,3204802.0
BLR,2022,9228071.0
BOL,2022,12077154.0
BRA,2022,210306415.0
BWA,2022,2439892.0
CAN,2022,38935934.0
CHE,2022,8777088.0
CHL,2022,19553036.0
CHN,2022,1412175000.0
CIV,2022,30395002.0
CMR,2022,27632771.0
COD,2022,102396968.0
COG,2022,6035104.0
COL,2022,51737944.0
CRI,2022,5081765.0
CUB,2022,11059820.0
CZE,2022,10672118.0
DEU,2022,83177813.0
DNK,2022,5903037.0
DOM,2022,11230734.0
DZA,2022,45477389.0
ECU,2022,17823897.0
EGY,2022,112618250.0
ESP,2022,47786102.0
ETH,2022,125384287.0
FIN,2022,5556106.0
FRA,2022,68184457.0
GAB,2022,2430747.0
GBR,2022,67604000.0
GEO,2022,3712502.0
GHA,2022,33149152.0
GIN,2022,14055137.0
GRC,2022,10436882.0
GTM,2022,17847877.0
HKG,2022,7346100.0
HND,2022,10463872.0
HRV,2022,3855641.0
HUN,2022,9605074.0
IDN,2022,278830529.0
IND,2022,1425423212.0
IRL,2022,5212836.0
IRN,2022,89524246.0
IRQ,2022,44070551.0
ISR,2022,9557500.0
ITA,2022,59013667.0
JAM,2022,2839144.0
JOR,2022,11256263.0
JPN,2022,125124989.0
KAZ,2022,20034609.0
KEN,2022,54252461.0
KGZ,2022,6975220.0
KHM,2022,17201724.0
KOR,2022,51672569.0
KWT,2022,4589643.0
LAO,2022,7559007.0
LBN,2022,5744489.0
LBR,2022,5373294.0
LBY,2022,7223805.0
LKA,2022,22181000.0
LTU,2022,2831639.0
MAR,2022,37329064.0
MDA,2022,2528654.0
MDG,2022,30437261.0
MEX,2022,128613117.0
MKD,2022,1831712.0
MLI,2022,23072640.0
MMR,2022,53756787.0
MNG,2022,3433748.0
MOZ,2022,32656246.0
MRT,2022,4875637.0
MWI,2022,20568728.0
MYS,2022,34695493.0
NAM,2022,2889662.0
NER,2022,25311973.0
NGA,2022,223150896.0
NIC,2022,6730654.0
NLD,2022,17700982.0
NOR,2022,5457127.0
NZL,2022,5081700.0
OMN,2022,4730226.0
PAK,2022,243700667.0
PAN,2022,4400773.0
PER,2022,33475438.0
PHL,2022,113964338.0
PNG,2022,10203169.0
POL,2022,36821749.0
PRK,2022,26328845.0
PRT,2022,10434332.0
PRY,2022,6760464.0
QAT,2022,2657333.0
ROU,2022,19048502.0
RUS,2022,144236933.0
SAU,2022,32175224.0
SDN,2022,49383346.0
SEN,2022,17651103.0
SGP,2022,5637022.0
SLE,2022,8276807.0
SLV,2022,6280319.0
SRB,2022,6664449.0
SSD,2022,11021177.0
SVK,2022,5431752.0
SVN,2022,2112076.0
SWE,2022,10486941.0
SYR,2022,22462173.0
TCD,2022,18455316.0
TGO,2022,9089738.0
THA,2022,71735329.0
TJK,2022,10182222.0
TKM,2022,7230193.0
TUN,2022,12119334.0
TUR,2022,84979913.0
TZA,2022,64711821.0
UGA,2022,47312719.0
UKR,2022,41048766.0
URY,2022,3390913.0
USA,2022,334017321.0
UZB,2022,34938955.0
VEN,2022,28213017.0
VNM,2022,99680655.0
YEM,2022,38222876.0
ZAF,2022,62378410.0
ZMB,2022,20152938.0
ZWE,2022,16069056.0
